datetime	speed	x	y	z	d
2014-01-04_21:12:09_051224	1388869929051.0	28.0	64.0	-256.0	0.0
2014-01-04_21:12:09_057910	1388869929058.0	26.0	66.0	-252.0	0.0
2014-01-04_21:12:09_064931	1388869929065.0	28.0	66.0	-260.0	0.0
2014-01-04_21:12:09_071630	1388869929071.0	22.0	62.0	-258.0	0.0
2014-01-04_21:12:09_078314	1388869929078.0	22.0	62.0	-268.0	0.0
2014-01-04_21:12:09_085061	1388869929085.0	30.0	62.0	-254.0	0.0
2014-01-04_21:12:09_091741	1388869929091.0	22.0	60.0	-250.0	0.0
2014-01-04_21:12:09_098416	1388869929098.0	32.0	62.0	-248.0	0.0
2014-01-04_21:12:09_105143	1388869929105.0	22.0	64.0	-260.0	0.0
2014-01-04_21:12:09_111810	1388869929112.0	34.0	64.0	-248.0	0.0
2014-01-04_21:12:09_118468	1388869929118.0	28.0	56.0	-256.0	0.0
2014-01-04_21:12:09_125167	1388869929125.0	30.0	58.0	-256.0	0.0
2014-01-04_21:12:09_131851	1388869929132.0	26.0	50.0	-242.0	0.0
2014-01-04_21:12:09_138526	1388869929138.0	24.0	64.0	-256.0	0.0
2014-01-04_21:12:09_145192	1388869929145.0	20.0	62.0	-260.0	0.0
2014-01-04_21:12:09_152036	1388869929152.0	24.0	50.0	-238.0	0.0
2014-01-04_21:12:09_158717	1388869929158.0	16.0	56.0	-252.0	0.0
2014-01-04_21:12:09_165425	1388869929165.0	24.0	48.0	-250.0	0.0
2014-01-04_21:12:09_172164	1388869929172.0	22.0	48.0	-254.0	0.0
2014-01-04_21:12:09_178821	1388869929179.0	26.0	50.0	-264.0	0.0
2014-01-04_21:12:09_185498	1388869929185.0	8.0	48.0	-254.0	0.0
2014-01-04_21:12:09_192235	1388869929192.0	34.0	48.0	-258.0	0.0
2014-01-04_21:12:09_198910	1388869929199.0	24.0	46.0	-264.0	0.0
2014-01-04_21:12:09_205588	1388869929205.0	28.0	44.0	-258.0	0.0
2014-01-04_21:12:09_212365	1388869929212.0	26.0	48.0	-256.0	0.0
2014-01-04_21:12:09_219049	1388869929219.0	30.0	42.0	-248.0	0.0
2014-01-04_21:12:09_225775	1388869929226.0	30.0	42.0	-250.0	0.0
2014-01-04_21:12:09_232458	1388869929232.0	24.0	40.0	-248.0	0.0
2014-01-04_21:12:09_239124	1388869929239.0	32.0	48.0	-250.0	0.0
2014-01-04_21:12:09_245860	1388869929246.0	36.0	48.0	-258.0	0.0
2014-01-04_21:12:09_252532	1388869929252.0	40.0	34.0	-264.0	0.0
2014-01-04_21:12:09_259265	1388869929259.0	32.0	46.0	-254.0	0.0
2014-01-04_21:12:09_265948	1388869929266.0	30.0	44.0	-256.0	0.0
2014-01-04_21:12:09_272595	1388869929272.0	12.0	46.0	-258.0	0.0
2014-01-04_21:12:09_279251	1388869929279.0	26.0	34.0	-256.0	0.0
2014-01-04_21:12:09_285936	1388869929286.0	24.0	32.0	-264.0	0.0
2014-01-04_21:12:09_292588	1388869929292.0	14.0	40.0	-256.0	0.0
2014-01-04_21:12:09_299334	1388869929299.0	14.0	34.0	-250.0	0.0
2014-01-04_21:12:09_306032	1388869929306.0	16.0	30.0	-260.0	0.0
2014-01-04_21:12:09_312698	1388869929312.0	16.0	36.0	-240.0	0.0
2014-01-04_21:12:09_319366	1388869929319.0	24.0	26.0	-242.0	0.0
2014-01-04_21:12:09_326086	1388869929326.0	30.0	32.0	-252.0	0.0
2014-01-04_21:12:09_332761	1388869929333.0	22.0	34.0	-256.0	0.0
2014-01-04_21:12:09_339514	1388869929339.0	22.0	28.0	-262.0	0.0
2014-01-04_21:12:09_346196	1388869929346.0	20.0	32.0	-246.0	0.0
2014-01-04_21:12:09_352891	1388869929353.0	26.0	32.0	-238.0	0.0
2014-01-04_21:12:09_359577	1388869929359.0	38.0	30.0	-218.0	0.0
2014-01-04_21:12:09_366308	1388869929366.0	24.0	30.0	-256.0	0.0
2014-01-04_21:12:09_373284	1388869929373.0	34.0	20.0	-244.0	0.0
2014-01-04_21:12:09_379959	1388869929380.0	16.0	24.0	-256.0	0.0
2014-01-04_21:12:09_386703	1388869929386.0	24.0	28.0	-240.0	0.0
2014-01-04_21:12:09_393371	1388869929393.0	18.0	10.0	-244.0	0.0
2014-01-04_21:12:09_400038	1388869929400.0	6.0	24.0	-252.0	0.0
2014-01-04_21:12:09_406716	1388869929406.0	28.0	28.0	-266.0	0.0
2014-01-04_21:12:09_413433	1388869929413.0	24.0	28.0	-272.0	0.0
2014-01-04_21:12:09_420101	1388869929420.0	0.0	30.0	-256.0	0.0
2014-01-04_21:12:09_427050	1388869929427.0	30.0	30.0	-236.0	0.0
2014-01-04_21:12:09_433769	1388869929434.0	28.0	22.0	-266.0	0.0
2014-01-04_21:12:09_440470	1388869929440.0	26.0	34.0	-278.0	0.0
2014-01-04_21:12:09_447154	1388869929447.0	38.0	38.0	-256.0	0.0
2014-01-04_21:12:09_453842	1388869929454.0	20.0	24.0	-254.0	0.0
2014-01-04_21:12:09_460517	1388869929460.0	26.0	30.0	-270.0	0.0
2014-01-04_21:12:09_467217	1388869929467.0	24.0	24.0	-256.0	0.0
2014-01-04_21:12:09_473899	1388869929474.0	26.0	22.0	-236.0	0.0
2014-01-04_21:12:09_480601	1388869929480.0	32.0	32.0	-256.0	0.0
2014-01-04_21:12:09_487299	1388869929487.0	30.0	32.0	-268.0	0.0
2014-01-04_21:12:09_493953	1388869929494.0	32.0	34.0	-284.0	0.0
2014-01-04_21:12:09_500621	1388869929500.0	30.0	26.0	-268.0	0.0
2014-01-04_21:12:09_507397	1388869929507.0	24.0	22.0	-268.0	0.0
2014-01-04_21:12:09_514069	1388869929514.0	26.0	36.0	-260.0	0.0
2014-01-04_21:12:09_520818	1388869929521.0	18.0	32.0	-266.0	0.0
2014-01-04_21:12:09_527507	1388869929527.0	24.0	28.0	-270.0	0.0
2014-01-04_21:12:09_534219	1388869929534.0	28.0	18.0	-270.0	0.0
2014-01-04_21:12:09_540985	1388869929541.0	30.0	22.0	-258.0	0.0
2014-01-04_21:12:09_547739	1388869929547.0	18.0	32.0	-266.0	0.0
2014-01-04_21:12:09_554407	1388869929554.0	40.0	26.0	-258.0	0.0
2014-01-04_21:12:09_561086	1388869929561.0	6.0	30.0	-268.0	0.0
2014-01-04_21:12:09_567765	1388869929567.0	24.0	44.0	-266.0	0.0
2014-01-04_21:12:09_574454	1388869929574.0	28.0	32.0	-256.0	0.0
2014-01-04_21:12:09_581726	1388869929582.0	26.0	40.0	-264.0	0.0
2014-01-04_21:12:09_589296	1388869929589.0	20.0	30.0	-244.0	0.0
2014-01-04_21:12:09_595997	1388869929596.0	30.0	32.0	-256.0	0.0
2014-01-04_21:12:09_602677	1388869929602.0	12.0	34.0	-262.0	0.0
2014-01-04_21:12:09_609366	1388869929609.0	30.0	28.0	-278.0	0.0
2014-01-04_21:12:09_616060	1388869929616.0	26.0	32.0	-246.0	0.0
2014-01-04_21:12:09_622756	1388869929622.0	26.0	20.0	-282.0	0.0
2014-01-04_21:12:09_629464	1388869929629.0	20.0	28.0	-260.0	0.0
2014-01-04_21:12:09_636167	1388869929636.0	32.0	28.0	-264.0	0.0
2014-01-04_21:12:09_642962	1388869929643.0	28.0	24.0	-262.0	0.0
2014-01-04_21:12:09_649661	1388869929649.0	24.0	34.0	-268.0	0.0
2014-01-04_21:12:09_656348	1388869929656.0	24.0	22.0	-264.0	0.0
2014-01-04_21:12:09_663019	1388869929663.0	26.0	26.0	-258.0	0.0
2014-01-04_21:12:09_669704	1388869929669.0	26.0	20.0	-254.0	0.0
2014-01-04_21:12:09_676408	1388869929676.0	22.0	26.0	-256.0	0.0
2014-01-04_21:12:09_683107	1388869929683.0	22.0	30.0	-256.0	0.0
2014-01-04_21:12:09_689781	1388869929690.0	24.0	34.0	-256.0	0.0
2014-01-04_21:12:09_696464	1388869929696.0	28.0	32.0	-254.0	0.0
2014-01-04_21:12:09_703150	1388869929703.0	26.0	24.0	-258.0	0.0
2014-01-04_21:12:09_709858	1388869929710.0	14.0	38.0	-258.0	0.0
2014-01-04_21:12:09_716547	1388869929716.0	36.0	24.0	-256.0	0.0
2014-01-04_21:12:09_723247	1388869929723.0	26.0	16.0	-256.0	0.0
2014-01-04_21:12:09_729947	1388869929730.0	24.0	32.0	-264.0	0.0
2014-01-04_21:12:09_736633	1388869929736.0	24.0	32.0	-256.0	0.0
2014-01-04_21:12:09_743312	1388869929743.0	14.0	28.0	-270.0	0.0
2014-01-04_21:12:09_749999	1388869929750.0	20.0	30.0	-248.0	0.0
2014-01-04_21:12:09_756680	1388869929756.0	24.0	30.0	-250.0	0.0
2014-01-04_21:12:09_763425	1388869929763.0	24.0	24.0	-226.0	0.0
2014-01-04_21:12:09_770099	1388869929770.0	28.0	26.0	-248.0	0.0
2014-01-04_21:12:09_776912	1388869929777.0	14.0	22.0	-250.0	0.0
2014-01-04_21:12:09_783661	1388869929783.0	24.0	26.0	-244.0	0.0
2014-01-04_21:12:09_790353	1388869929790.0	28.0	24.0	-236.0	0.0
2014-01-04_21:12:09_797113	1388869929797.0	32.0	32.0	-248.0	0.0
2014-01-04_21:12:09_803800	1388869929804.0	32.0	38.0	-256.0	0.0
2014-01-04_21:12:09_810484	1388869929810.0	24.0	30.0	-230.0	0.0
2014-01-04_21:12:09_817209	1388869929817.0	38.0	24.0	-236.0	0.0
2014-01-04_21:12:09_823875	1388869929824.0	30.0	40.0	-256.0	0.0
2014-01-04_21:12:09_830557	1388869929830.0	34.0	34.0	-246.0	0.0
2014-01-04_21:12:09_837497	1388869929837.0	24.0	26.0	-238.0	0.0
2014-01-04_21:12:09_844205	1388869929844.0	28.0	38.0	-246.0	0.0
2014-01-04_21:12:09_850895	1388869929851.0	40.0	30.0	-244.0	0.0
2014-01-04_21:12:09_857593	1388869929857.0	28.0	30.0	-248.0	0.0
2014-01-04_21:12:09_864268	1388869929864.0	26.0	36.0	-234.0	0.0
2014-01-04_21:12:09_870939	1388869929871.0	40.0	20.0	-256.0	0.0
2014-01-04_21:12:09_877803	1388869929878.0	24.0	42.0	-252.0	0.0
