datetime	speed	x	y	z	d
2014-01-04_21:12:19_212068	1388869939212.0	24.0	108.0	-277.0	0.0
2014-01-04_21:12:19_218771	1388869939219.0	24.0	108.0	-277.0	0.0
2014-01-04_21:12:19_225445	1388869939225.0	24.0	108.0	-277.0	0.0
2014-01-04_21:12:19_232195	1388869939232.0	25.0	88.0	-276.0	0.0
2014-01-04_21:12:19_238895	1388869939239.0	25.0	88.0	-276.0	0.0
2014-01-04_21:12:19_245568	1388869939245.0	25.0	88.0	-276.0	0.0
2014-01-04_21:12:19_252401	1388869939252.0	28.0	82.0	-269.0	0.0
2014-01-04_21:12:19_259116	1388869939259.0	28.0	82.0	-269.0	0.0
2014-01-04_21:12:19_265862	1388869939266.0	28.0	82.0	-269.0	0.0
2014-01-04_21:12:19_272553	1388869939272.0	23.0	71.0	-269.0	0.0
2014-01-04_21:12:19_279236	1388869939279.0	23.0	71.0	-269.0	0.0
2014-01-04_21:12:19_286042	1388869939286.0	26.0	54.0	-259.0	0.0
2014-01-04_21:12:19_292719	1388869939292.0	26.0	54.0	-259.0	0.0
2014-01-04_21:12:19_299751	1388869939300.0	26.0	54.0	-259.0	0.0
2014-01-04_21:12:19_306495	1388869939306.0	28.0	40.0	-254.0	0.0
2014-01-04_21:12:19_313168	1388869939313.0	28.0	40.0	-254.0	0.0
2014-01-04_21:12:19_319851	1388869939320.0	28.0	40.0	-254.0	0.0
2014-01-04_21:12:19_326544	1388869939326.0	32.0	27.0	-247.0	0.0
2014-01-04_21:12:19_333222	1388869939333.0	32.0	27.0	-247.0	0.0
2014-01-04_21:12:19_339895	1388869939340.0	32.0	27.0	-247.0	0.0
2014-01-04_21:12:19_346609	1388869939346.0	23.0	11.0	-237.0	0.0
2014-01-04_21:12:19_353315	1388869939353.0	23.0	11.0	-237.0	0.0
2014-01-04_21:12:19_360029	1388869939360.0	23.0	11.0	-237.0	0.0
2014-01-04_21:12:19_366776	1388869939367.0	21.0	-6.0	-227.0	0.0
2014-01-04_21:12:19_373469	1388869939373.0	21.0	-6.0	-227.0	0.0
2014-01-04_21:12:19_380193	1388869939380.0	21.0	-6.0	-227.0	0.0
2014-01-04_21:12:19_386957	1388869939387.0	29.0	-18.0	-213.0	0.0
2014-01-04_21:12:19_393654	1388869939393.0	29.0	-18.0	-213.0	0.0
2014-01-04_21:12:19_400344	1388869939400.0	29.0	-18.0	-213.0	0.0
2014-01-04_21:12:19_407386	1388869939407.0	28.0	-35.0	-198.0	0.0
2014-01-04_21:12:19_414132	1388869939414.0	28.0	-35.0	-198.0	0.0
2014-01-04_21:12:19_420837	1388869939421.0	28.0	-35.0	-198.0	0.0
2014-01-04_21:12:19_427519	1388869939427.0	28.0	-49.0	-192.0	0.0
2014-01-04_21:12:19_434199	1388869939434.0	28.0	-49.0	-192.0	0.0
2014-01-04_21:12:19_440898	1388869939441.0	28.0	-49.0	-192.0	0.0
2014-01-04_21:12:19_447585	1388869939447.0	24.0	-59.0	-187.0	0.0
2014-01-04_21:12:19_454275	1388869939454.0	24.0	-59.0	-187.0	0.0
2014-01-04_21:12:19_460966	1388869939461.0	23.0	-68.0	-185.0	0.0
2014-01-04_21:12:19_467660	1388869939467.0	23.0	-68.0	-185.0	0.0
2014-01-04_21:12:19_474338	1388869939474.0	23.0	-68.0	-185.0	0.0
2014-01-04_21:12:19_481009	1388869939481.0	23.0	-75.0	-179.0	0.0
2014-01-04_21:12:19_487679	1388869939487.0	23.0	-75.0	-179.0	0.0
2014-01-04_21:12:19_494356	1388869939494.0	23.0	-75.0	-179.0	0.0
2014-01-04_21:12:19_501035	1388869939501.0	27.0	-80.0	-176.0	0.0
2014-01-04_21:12:19_507798	1388869939508.0	27.0	-80.0	-176.0	0.0
2014-01-04_21:12:19_514518	1388869939514.0	27.0	-80.0	-176.0	0.0
2014-01-04_21:12:19_521212	1388869939521.0	27.0	-87.0	-171.0	0.0
2014-01-04_21:12:19_527895	1388869939528.0	27.0	-87.0	-171.0	0.0
2014-01-04_21:12:19_534563	1388869939534.0	27.0	-87.0	-171.0	0.0
2014-01-04_21:12:19_541275	1388869939541.0	21.0	-86.0	-169.0	0.0
2014-01-04_21:12:19_547997	1388869939548.0	21.0	-86.0	-169.0	0.0
2014-01-04_21:12:19_554676	1388869939554.0	21.0	-86.0	-169.0	0.0
2014-01-04_21:12:19_561363	1388869939561.0	33.0	-84.0	-173.0	0.0
2014-01-04_21:12:19_568043	1388869939568.0	33.0	-84.0	-173.0	0.0
2014-01-04_21:12:19_574726	1388869939574.0	33.0	-84.0	-173.0	0.0
2014-01-04_21:12:19_581413	1388869939581.0	31.0	-76.0	-181.0	0.0
2014-01-04_21:12:19_588073	1388869939588.0	31.0	-76.0	-181.0	0.0
2014-01-04_21:12:19_594740	1388869939594.0	31.0	-76.0	-181.0	0.0
2014-01-04_21:12:19_601413	1388869939601.0	21.0	-70.0	-182.0	0.0
2014-01-04_21:12:19_608190	1388869939608.0	21.0	-70.0	-182.0	0.0
2014-01-04_21:12:19_614906	1388869939615.0	21.0	-70.0	-182.0	0.0
2014-01-04_21:12:19_621612	1388869939621.0	11.0	-60.0	-189.0	0.0
2014-01-04_21:12:19_628417	1388869939628.0	11.0	-60.0	-189.0	0.0
2014-01-04_21:12:19_635131	1388869939635.0	11.0	-60.0	-189.0	0.0
2014-01-04_21:12:19_641823	1388869939642.0	24.0	-52.0	-196.0	0.0
2014-01-04_21:12:19_648631	1388869939648.0	24.0	-52.0	-196.0	0.0
2014-01-04_21:12:19_655324	1388869939655.0	30.0	-38.0	-200.0	0.0
2014-01-04_21:12:19_662145	1388869939662.0	30.0	-38.0	-200.0	0.0
2014-01-04_21:12:19_668838	1388869939669.0	30.0	-38.0	-200.0	0.0
2014-01-04_21:12:19_675510	1388869939675.0	25.0	-22.0	-212.0	0.0
2014-01-04_21:12:19_682249	1388869939682.0	25.0	-22.0	-212.0	0.0
2014-01-04_21:12:19_688920	1388869939689.0	25.0	-22.0	-212.0	0.0
2014-01-04_21:12:19_695585	1388869939695.0	22.0	-7.0	-226.0	0.0
2014-01-04_21:12:19_702459	1388869939702.0	22.0	-7.0	-226.0	0.0
2014-01-04_21:12:19_709196	1388869939709.0	22.0	-7.0	-226.0	0.0
2014-01-04_21:12:19_715942	1388869939716.0	23.0	6.0	-234.0	0.0
2014-01-04_21:12:19_722648	1388869939722.0	23.0	6.0	-234.0	0.0
2014-01-04_21:12:19_729337	1388869939729.0	23.0	6.0	-234.0	0.0
2014-01-04_21:12:19_736054	1388869939736.0	33.0	20.0	-242.0	0.0
2014-01-04_21:12:19_742740	1388869939742.0	33.0	20.0	-242.0	0.0
2014-01-04_21:12:19_749429	1388869939749.0	33.0	20.0	-242.0	0.0
2014-01-04_21:12:19_756116	1388869939756.0	32.0	36.0	-246.0	0.0
2014-01-04_21:12:19_762799	1388869939763.0	32.0	36.0	-246.0	0.0
2014-01-04_21:12:19_769482	1388869939769.0	32.0	36.0	-246.0	0.0
2014-01-04_21:12:19_776183	1388869939776.0	26.0	49.0	-253.0	0.0
2014-01-04_21:12:19_782848	1388869939783.0	26.0	49.0	-253.0	0.0
2014-01-04_21:12:19_789523	1388869939789.0	26.0	49.0	-253.0	0.0
2014-01-04_21:12:19_796280	1388869939796.0	26.0	64.0	-270.0	0.0
2014-01-04_21:12:19_802957	1388869939803.0	26.0	64.0	-270.0	0.0
2014-01-04_21:12:19_809645	1388869939809.0	26.0	64.0	-270.0	0.0
2014-01-04_21:12:19_816371	1388869939816.0	25.0	82.0	-278.0	0.0
2014-01-04_21:12:19_823143	1388869939823.0	25.0	82.0	-278.0	0.0
2014-01-04_21:12:19_829838	1388869939830.0	25.0	82.0	-278.0	0.0
2014-01-04_21:12:19_836626	1388869939836.0	26.0	91.0	-278.0	0.0
2014-01-04_21:12:19_843332	1388869939843.0	26.0	91.0	-278.0	0.0
2014-01-04_21:12:19_850041	1388869939850.0	23.0	100.0	-280.0	0.0
2014-01-04_21:12:19_856728	1388869939856.0	23.0	100.0	-280.0	0.0
2014-01-04_21:12:19_863407	1388869939863.0	23.0	100.0	-280.0	0.0
2014-01-04_21:12:19_870166	1388869939870.0	25.0	113.0	-277.0	0.0
2014-01-04_21:12:19_876846	1388869939877.0	25.0	113.0	-277.0	0.0
2014-01-04_21:12:19_883497	1388869939883.0	25.0	113.0	-277.0	0.0
2014-01-04_21:12:19_890165	1388869939890.0	29.0	123.0	-280.0	0.0
2014-01-04_21:12:19_896989	1388869939897.0	29.0	123.0	-280.0	0.0
2014-01-04_21:12:19_903689	1388869939903.0	29.0	123.0	-280.0	0.0
2014-01-04_21:12:19_910384	1388869939910.0	25.0	129.0	-284.0	0.0
2014-01-04_21:12:19_917122	1388869939917.0	25.0	129.0	-284.0	0.0
2014-01-04_21:12:19_923836	1388869939924.0	25.0	129.0	-284.0	0.0
2014-01-04_21:12:19_930527	1388869939930.0	24.0	131.0	-294.0	0.0
2014-01-04_21:12:19_937233	1388869939937.0	24.0	131.0	-294.0	0.0
2014-01-04_21:12:19_943923	1388869939944.0	24.0	131.0	-294.0	0.0
2014-01-04_21:12:19_950626	1388869939950.0	29.0	139.0	-300.0	0.0
2014-01-04_21:12:19_957326	1388869939957.0	29.0	139.0	-300.0	0.0
2014-01-04_21:12:19_963998	1388869939964.0	29.0	139.0	-300.0	0.0
2014-01-04_21:12:19_970681	1388869939970.0	31.0	146.0	-296.0	0.0
2014-01-04_21:12:19_977355	1388869939977.0	31.0	146.0	-296.0	0.0
2014-01-04_21:12:19_986104	1388869939986.0	31.0	146.0	-296.0	0.0
2014-01-04_21:12:19_992857	1388869939993.0	29.0	145.0	-296.0	0.0
2014-01-04_21:12:19_999557	1388869939999.0	29.0	145.0	-296.0	0.0
2014-01-04_21:12:20_006286	1388869940006.0	23.0	145.0	-294.0	0.0
2014-01-04_21:12:20_012974	1388869940013.0	23.0	145.0	-294.0	0.0
2014-01-04_21:12:20_019692	1388869940019.0	23.0	145.0	-294.0	0.0
2014-01-04_21:12:20_026417	1388869940026.0	25.0	149.0	-284.0	0.0
2014-01-04_21:12:20_033093	1388869940033.0	25.0	149.0	-284.0	0.0
2014-01-04_21:12:20_039793	1388869940040.0	25.0	149.0	-284.0	0.0
2014-01-04_21:12:20_046497	1388869940046.0	28.0	151.0	-271.0	0.0
